#name	rank	LBI
S1_|_A_MICHIGAN_28_2014	1	3.84600850626
S3_|_A_WASHINGTON_31_2014	2	3.84600850626
S1_|_A_ALASKA_40_2014	3	3.84600850626
S1_|_A_MINNESOTA_28_2014	4	3.84600850626
S3_|_A_INDIANA_20_2014	5	3.84600850626
S1_|_A_ILLINOIS_05_2014	6	3.84600850626
S3_|_A_MICHIGAN_32_2014	7	3.84600850626
S1_|_A_MICHIGAN_31_2014	8	3.84600850626
S1_|_A_WISCONSIN_60_2014	9	2.46902954064
S3_|_A_PENNSYLVANIA_40_2014	10	2.46902954064
S3_|_A_WISCONSIN_74_2014	11	2.46902954064
S1_|_A_WISCONSIN_68_2014	12	2.46902954064
S3_|_A_TENNESSEE_17_2014	13	2.46902954064
S3_|_A_MINNESOTA_37_2014	14	2.46902954064
S3_|_A_HAWAII_47_2014	15	2.19972611019
S1_|_A_LOUISIANA_12_2014	16	1.95975326977
S2_|_A_COLORADO_36_2014	17	1.8679293899
S2_|_A_FLORIDA_43_2014	18	1.8679293899
S1_|_A_NEBRASKA_15_2014	19	1.8679293899
S2_|_A_FLORIDA_41_2014	20	1.8679293899
S1_|_A_NEBRASKA_14_2014	21	1.8679293899
S1_|_A_TENNESSEE_20_2014	22	1.8679293899
S2_|_A_MICHIGAN_20_2014	23	1.67220160546
S1_|_A_HAWAII_40_2014	24	1.61678861334
S3_|_A_MINNESOTA_21_2014	25	1.61678861334
S2_|_A_MISSOURI_16_2014	26	1.61678861334
S3_|_A_WASHINGTON_51_2014	27	1.61678861334
S3_|_A_HAWAII_62_2014	28	1.61678861334
S3_|_A_ALASKA_56_2014	29	1.59743181546
S3_|_A_WISCONSIN_46_2014	30	1.59738585468
S2_|_A_MINNESOTA_22_2014	31	1.59734678916
S2_|_A_COLORADO_35_2014	32	1.59733529951
S1_|_A_MINNESOTA_34_2014	33	1.59732151204
S3_|_A_IOWA_31_2014	34	1.59731461835
S3_|_A_TENNESSEE_18_2014	35	1.59731461835
S1_|_A_COSTA_RICA_2303_2014	36	1.59723419443
S1_|_A_WYOMING_15_2014	37	1.57608700435
S1_|_A_WYOMING_08_2014	38	1.57608700435
S3_|_A_ALASKA_34_2014	39	1.52394642581
S1_|_A_WISCONSIN_14_2014	40	1.52394642581
S1_|_A_MASSACHUSETTS_20_2014	41	1.16582070114
S1_|_A_FLORIDA_37_2014	42	1.16582070114
S1_|_A_FLORIDA_40_2014	43	1.16582070114
S1_|_A_NEW_YORK_40_2014	44	1.16582070114
S1_|_A_NEVADA_26_2014	45	1.16582070114
S1_|_A_UTAH_17_2014	46	1.16582070114
S1_|_A_NEVADA_27_2014	47	1.16582070114
S1_|_A_NEW_YORK_38_2014	48	1.16582070114
S1_|_A_NORTH_CAROLINA_31_2014	49	1.16582070114
S1_|_A_MISSISSIPPI_18_2014	50	1.16582070114
S2_|_A_NEVADA_29_2014	51	1.16582070114
S1_|_A_MONTANA_24_2014	52	1.16582070114
S1_|_A_MICHIGAN_30_2014	53	1.16582070114
S1_|_A_FLORIDA_39_2014	54	1.16582070114
S1_|_A_DELAWARE_36_2014	55	1.16582070114
S1_|_A_UTAH_27_2014	56	1.16582070114
S1_|_A_NEVADA_24_2014	57	1.16582070114
S3_|_A_DOMINICAN_REPUBLIC_8490_2014	58	1.10990563047
S2_|_A_PENNSYLVANIA_43_2014	59	1.04174725988
S2_|_A_MINNESOTA_38_2014	60	1.04152517758
S1_|_A_MASSACHUSETTS_17_2014	61	1.04152517758
S1_|_A_COLORADO_15_2014	62	1.04150931666
S1_|_A_WISCONSIN_69_2014	63	1.04150931666
S1_|_A_WISCONSIN_59_2014	64	1.02879687963
S1_|_A_WISCONSIN_56_2014	65	1.02879687963
S1_|_A_DELAWARE_37_2014	66	0.908141218544
S3_|_A_DELAWARE_38_2014	67	0.908141218544
S1_|_A_FLORIDA_91_2014	68	0.876455019858
S3_|_A_MICHIGAN_26_2014	69	0.800935407786
S1_|_A_DISTRICT_OF_COLUMBIA_08_2014	70	0.799031064408
S2_|_A_TEXAS_72_2014	71	0.799027859051
S2_|_A_TEXAS_74_2014	72	0.799017174641
S2_|_A_CONNECTICUT_21_2014	73	0.789004157785
S1_|_A_NEW_HAMPSHIRE_23_2014	74	0.759825088236
S3_|_A_ALASKA_54_2014	75	0.754381815844
S1_|_A_WASHINGTON_35_2014	76	0.754381815844
S3_|_A_MONTANA_23_2014	77	0.754381815844
S3_|_A_OHIO_10_2014	78	0.740531896186
S3_|_A_ARKANSAS_14_2014	79	0.714468996007
S3_|_A_LOUISIANA_38_2014	80	0.713383785696
S1_|_A_PENNSYLVANIA_47_2014	81	0.703222354084
S1_|_A_MINNESOTA_36_2014	82	0.703222354084
S3_|_A_ALASKA_57_2014	83	0.697791067773
S3_|_A_ILLINOIS_12_2014	84	0.697512811457
S1_|_A_WASHINGTON_47_2014	85	0.690165609056
S3_|_A_WASHINGTON_57_2014	86	0.690165609056
S3_|_A_MISSISSIPPI_05_2014	87	0.660532157678
S1_|_A_WASHINGTON_39_2014	88	0.659092116338
S1_|_A_NEW_MEXICO_30_2014	89	0.621500091873
S2_|_A_MONTANA_30_2014	90	0.621500091873
S1_|_A_ALASKA_06_2014	91	0.605976911184
S2_|_A_NORTH_CAROLINA_13_2014	92	0.600215002722
SIAT2_SIAT1_|_A_NORTH_CAROLINA_13_2014	93	0.600215002722
S1_|_A_RHODE_ISLAND_21_2014	94	0.531148328535
S2_|_A_IDAHO_10_2014	95	0.523477524349
S1_|_A_TENNESSEE_19_2014	96	0.51584233148
S1_|_A_FLORIDA_78_2014	97	0.515839169847
S1_|_A_DELAWARE_31_2014	98	0.515831582036
S3_|_A_FLORIDA_51_2014	99	0.515821465194
S1_|_A_TEXAS_69_2014	100	0.489875507988
S1_|_A_LOUISIANA_39_2014	101	0.489875507988
S3_|_A_CALIFORNIA_39_2014	102	0.489875507988
S2_|_A_TEXAS_55_2014	103	0.489875507988
S3_|_A_ARKANSAS_15_2014	104	0.489875507988
S1_|_A_TEXAS_68_2014	105	0.489875507988
S1_|_A_NORTH_CAROLINA_33_2014	106	0.489857065796
S3_|_A_INDIANA_26_2014	107	0.457028262654
S3_|_A_TEXAS_36_2014	108	0.44579163944
S1_|_A_DISTRICT_OF_COLUMBIA_09_2014	109	0.427665883951
S1_|_A_DISTRICT_OF_COLUMBIA_05_2014	110	0.427624678233
S2_|_A_OREGON_11_2014	111	0.426875360646
S2_|_A_MONTANA_12_2014	112	0.421950375803
S1_|_A_INDIANA_25_2014	113	0.421950375803
S1_|_A_PENNSYLVANIA_63_2014	114	0.421950375803
S1_|_A_MONTANA_26_2014	115	0.421950375803
S3_|_A_MONTANA_21_2014	116	0.421950375803
S2_|_A_PENNSYLVANIA_67_2014	117	0.421950375803
S3_|_A_CALIFORNIA_36_2014	118	0.421950375803
S1_|_A_MONTANA_20_2014	119	0.421950375803
S1_|_A_MASSACHUSETTS_27_2014	120	0.421950375803
