#name	rank	LBI
MX_S2_|_A_KENTUCKY_02_2015	1	6.34394271172
S1_|_A_ALASKA_40_2014	2	6.34394271172
S1_|_A_MINNESOTA_28_2014	3	6.34394271172
S1_|_A_WISCONSIN_68_2014	4	5.14859980875
S3_|_A_MASSACHUSETTS_06_2015	5	5.14859980875
MX_S2_|_A_KENTUCKY_03_2015	6	5.14859980875
S3_|_A_TENNESSEE_17_2014	7	5.14859980875
S3_|_A_WEST_VIRGINIA_05_2015	8	5.14859980875
S3_|_A_NEW_MEXICO_08_2015	9	5.14859980875
S3_|_A_MINNESOTA_39_2014	10	5.14859980875
S1_|_A_MICHIGAN_03_2015	11	5.14859980875
S3_|_A_WISCONSIN_10_2015	12	5.14859980875
M1_S3_|_A_MARYLAND_26_2014	13	5.14859980875
S3_|_A_PENNSYLVANIA_40_2014	14	5.14859980875
S3_|_A_IOWA_08_2015	15	5.14859980875
S3_|_A_WISCONSIN_74_2014	16	5.14859980875
S3_|_A_SOUTH_DAKOTA_30_2015	17	5.14859980875
C2_|_A_RHODE_ISLAND_12_2014	18	4.25130245177
C2_|_A_NEW_JERSEY_08_2014	19	4.25130245177
X1_C2_|_A_ALBERTA_RV1499_2014	20	4.25130245177
C2_|_A_PENNSYLVANIA_39_2014	21	4.25130245177
X1_S1_|_A_TEXAS_96_2014	22	3.33202319001
S1_|_A_TENNESSEE_09_2015	23	3.33202319001
S2_|_A_COLORADO_36_2014	24	3.33202319001
S2_|_A_FLORIDA_41_2014	25	3.33202319001
S3_|_A_NEW_JERSEY_08_2015	26	3.33202319001
S1_|_A_WASHINGTON_11_2015	27	3.33202319001
C1_S1_|_A_GEORGIA_20_2014	28	3.33202319001
S3_|_A_NEW_JERSEY_03_2015	29	3.17170828514
S1_|_A_ARIZONA_19_2015	30	3.17170828514
C2_C2_|_A_COSTA_RICA_6696_2010	31	3.0917066147
C2_|_A_BELIZE_3715_2010	32	3.0917066147
C1_|_A_BARBADOS_170_2010	33	3.0917066147
S1_|_A_PENNSYLVANIA_08_2010	34	3.0917066147
M1_C1_|_A_FLORIDA_11_2010	35	3.0917066147
C3_|_A_MEXICO_4056_2010	36	3.0917066147
C1_|_A_NEW_JERSEY_02_2013	37	2.99383256818
M1M2_S2_|_A_NORTH_DAKOTA_05_2014	38	2.84867077414
S3_|_A_MINNESOTA_21_2014	39	2.84867077414
S3_|_A_WASHINGTON_51_2014	40	2.84867077414
MX_S1_|_A_KENTUCKY_15_2014	41	2.80453751312
C1_|_A_IOWA_15_2012	42	2.75240230998
S3_|_A_ALASKA_56_2014	43	2.71760292571
C2_|_A_ARKANSAS_03_2010	44	2.68880953189
C1_|_A_TEXAS_12_2010	45	2.68880953189
C1_|_A_WYOMING_04_2011	46	2.68880953189
CX_|_A_MARYLAND_22_2014	47	2.66610653555
S1_|_A_WISCONSIN_14_2014	48	2.66610653555
C2_|_A_CONNECTICUT_13_2014	49	2.66610653555
S3_|_A_ALASKA_34_2014	50	2.66610653555
S3_|_A_OKLAHOMA_01_2015	51	2.66004013346
S1_|_A_WYOMING_08_2014	52	2.64431131013
S3_|_A_WISCONSIN_46_2014	53	2.59683344068
S1_|_A_PENNSYLVANIA_51_2014	54	2.59647127771
S3_|_A_WASHINGTON_29_2015	55	2.59475750847
S3_|_A_IOWA_31_2014	56	2.59439565202
S2_|_A_MICHIGAN_19_2014	57	2.55812297359
S2_|_A_MICHIGAN_17_2014	58	2.55812297359
C1_|_A_PENNSYLVANIA_13_2011	59	2.505735341
S3_|_A_DELAWARE_16_2015	60	2.38376792441
S3_|_A_WASHINGTON_08_2015	61	2.37200897522
S3_|_A_MASSACHUSETTS_23_2014	62	2.37200897522
S3_|_A_HAWAII_05_2015	63	2.37200897522
S3_|_A_PENNSYLVANIA_11_2015	64	2.37200897522
S1_|_A_NEW_HAMPSHIRE_23_2014	65	2.37200897522
S1_|_A_WISCONSIN_52_2014	66	2.2115197881
S1_|_A_WISCONSIN_59_2014	67	2.2115197881
MX_C1_|_A_MONTANA_05_2010	68	2.15144580061
S3_|_A_MISSISSIPPI_08_2015	69	2.13505467527
S2_|_A_TEXAS_55_2014	70	2.13505467527
S1_|_A_LOUISIANA_39_2014	71	2.13505467527
S1_|_A_TEXAS_68_2014	72	2.13505467527
S1_|_A_TEXAS_69_2014	73	2.13505467527
S3_|_A_TEXAS_33_2015	74	2.13505467527
S3_|_A_NEW_MEXICO_18_2015	75	2.13505467527
S3_|_A_TEXAS_105_2014	76	2.13505467527
S3_|_A_TEXAS_20_2015	77	2.13505467527
S1_|_A_MAINE_16_2015	78	2.13505467527
M1_S3_|_A_TEXAS_21_2015	79	2.13505467527
M1_|_A_MICHIGAN_11_2014	80	2.1159754459
S2_|_A_MINNESOTA_38_2014	81	2.11594124263
MX_S2_|_A_KENTUCKY_24_2014	82	2.11589460276
S1_|_A_NEW_HAMPSHIRE_04_2015	83	2.1157515807
M1_S3_|_A_VERMONT_13_2014	84	2.1155961337
M1_S1_|_A_IDAHO_05_2015	85	2.1155961337
S1_|_A_WISCONSIN_02_2015	86	2.08829532491
S1_|_A_WISCONSIN_13_2015	87	2.08829532491
S3_|_A_WISCONSIN_73_2014	88	2.08829532491
C2_|_A_PENNSYLVANIA_12_2014	89	1.98184946046
C1_|_A_INDIANA_02_2014	90	1.98184946046
MX_C2_|_A_MINNESOTA_16_2008	91	1.91505701261
MX_C1_|_A_MINNESOTA_06_2008	92	1.91505701261
MX_C1_|_A_NORTH_CAROLINA_01_2008	93	1.91505701261
C3_C2_|_A_MEMPHIS_28_2008	94	1.91505701261
C2_|_A_PENNSYLVANIA_4_07	95	1.89829418416
C1_|_A_NEBRASKA_03_2014	96	1.88420204489
MX_C1_|_A_NORTH_CAROLINA_05_2007	97	1.87791260505
M1_C1_|_A_VIRGINIA_04_2007	98	1.87791260505
S3_|_A_OKLAHOMA_06_2015	99	1.87065242209
S3_|_A_OKLAHOMA_16_2015	100	1.87065242209
S2_|_A_MONTANA_30_2014	101	1.87065242209
MDCK2_|_A_ALABAMA_WRAIR1242P_2009	102	1.86480015488
M1_C1_|_A_WASHINGTON_15_2009	103	1.86480015488
C1_C1_|_A_WISCONSIN_05_2009	104	1.86480015488
S3_|_A_TENNESSEE_16_2014	105	1.85278438158
S3_|_A_CALIFORNIA_11_2015	106	1.85278438158
S1_|_A_NEBRASKA_06_2015	107	1.85278438158
S1_|_A_WISCONSIN_36_2015	108	1.85278438158
S1_|_A_NEW_YORK_09_2015	109	1.85278438158
