#name	rank	LBI
S3_|_A_MICHIGAN_32_2014	1	8.81541217064
S1_|_A_MICHIGAN_28_2014	2	8.81541217064
S1_|_A_MINNESOTA_35_2014	3	8.81541217064
S3_|_A_WASHINGTON_31_2014	4	8.81541217064
S1_|_A_MICHIGAN_31_2014	5	8.81541217064
S1_|_A_MINNESOTA_28_2014	6	8.81541217064
S3_|_A_OREGON_02_2015	7	8.81541217064
S3_|_A_TEXAS_56_2015	8	8.81541217064
S1_|_A_NEW_JERSEY_05_2015	9	8.81541217064
S1_|_A_ALASKA_40_2014	10	8.81541217064
S2_|_A_NEW_HAMPSHIRE_19_2014	11	8.81541217064
S1_|_A_ILLINOIS_05_2014	12	8.81541217064
S3_|_A_SOUTH_DAKOTA_25_2015	13	8.81541217064
S1_|_A_MISSISSIPPI_16_2014	14	8.81541217064
S3_|_A_INDIANA_20_2014	15	8.81541217064
S1_|_A_WISCONSIN_68_2014	16	8.0555922158
S3_|_A_NEW_MEXICO_08_2015	17	8.0555922158
S3_|_A_WISCONSIN_31_2015	18	8.0555922158
S3_|_A_WISCONSIN_04_2015	19	8.0555922158
S1_|_A_WYOMING_01_2015	20	8.0555922158
S3_|_A_PENNSYLVANIA_40_2014	21	8.0555922158
S3_|_A_WEST_VIRGINIA_05_2015	22	8.0555922158
S3_|_A_COLORADO_04_2015	23	8.0555922158
S3_|_A_DELAWARE_04_2015	24	8.0555922158
S1_|_A_MICHIGAN_03_2015	25	8.0555922158
S2_|_A_MISSOURI_14_2014	26	8.0555922158
S1_|_A_MINNESOTA_03_2015	27	8.0555922158
S1_|_A_WASHINGTON_01_2015	28	8.0555922158
S3_|_A_IOWA_22_2014	29	8.0555922158
S1_|_A_SOUTH_DAKOTA_05_2015	30	8.0555922158
S1_|_A_SOUTH_DAKOTA_01_2015	31	8.0555922158
S3_|_A_SOUTH_DAKOTA_30_2015	32	8.0555922158
S3_|_A_IDAHO_13_2015	33	8.0555922158
S3_|_A_MINNESOTA_37_2014	34	8.0555922158
S3_|_A_MASSACHUSETTS_06_2015	35	8.0555922158
S3_|_A_MINNESOTA_39_2014	36	8.0555922158
S3_|_A_TENNESSEE_17_2014	37	8.0555922158
S1_|_A_TENNESSEE_10_2015	38	8.0555922158
S3_|_A_SOUTH_DAKOTA_22_2015	39	8.0555922158
S3_|_A_IOWA_08_2015	40	8.0555922158
S3_|_A_WISCONSIN_75_2014	41	8.0555922158
S3_|_A_NORTH_CAROLINA_12_2015	42	8.0555922158
S1_|_A_WISCONSIN_60_2014	43	8.0555922158
S3_|_A_WISCONSIN_74_2014	44	8.0555922158
S3_|_A_WISCONSIN_10_2015	45	8.0555922158
S3_|_A_MISSISSIPPI_08_2015	46	4.69749468161
S1_|_A_MAINE_16_2015	47	4.69749468161
S1_|_A_LOUISIANA_39_2014	48	4.69749468161
S1_|_A_TEXAS_68_2014	49	4.69749468161
S3_|_A_ARKANSAS_15_2014	50	4.69749468161
S1_|_A_TEXAS_69_2014	51	4.69749468161
S3_|_A_TEXAS_33_2015	52	4.69749468161
S3_|_A_MAINE_15_2015	53	4.69749468161
S3_|_A_TEXAS_105_2014	54	4.69749468161
S3_|_A_NEW_MEXICO_18_2015	55	4.69749468161
S2_|_A_TEXAS_55_2014	56	4.69749468161
S3_|_A_TEXAS_14_2015	57	4.69749468161
S3_|_A_TEXAS_20_2015	58	4.69749468161
S3_|_A_NEW_YORK_18_2015	59	4.69749468161
S3_|_A_CALIFORNIA_39_2014	60	4.69749468161
S3_|_A_TEXAS_89_2014	61	4.69749468161
S3_|_A_DELAWARE_11_2015	62	4.55580227554
S3_|_A_MASSACHUSETTS_09_2015	63	4.55580227554
S3_|_A_PENNSYLVANIA_11_2015	64	4.55580227554
