#name	rank	LBI
S2_|_A_NEW_HAMPSHIRE_19_2014	1	8.59118891542
S3_|_A_SOUTH_DAKOTA_25_2015	2	8.59118891542
S1_|_A_MICHIGAN_31_2014	3	8.59118891542
S1_|_A_MINNESOTA_35_2014	4	8.59118891542
S1_|_A_MICHIGAN_28_2014	5	8.59118891542
S1_|_A_MISSISSIPPI_16_2014	6	8.59118891542
S3_|_A_MICHIGAN_32_2014	7	8.59118891542
S1_|_A_ALASKA_40_2014	8	8.59118891542
S1_|_A_ILLINOIS_05_2014	9	8.59118891542
S3_|_A_WASHINGTON_31_2014	10	8.59118891542
S1_|_A_NEW_JERSEY_05_2015	11	8.59118891542
S3_|_A_TEXAS_56_2015	12	8.59118891542
S1_|_A_MINNESOTA_28_2014	13	8.59118891542
S3_|_A_INDIANA_20_2014	14	8.59118891542
S3_|_A_OREGON_02_2015	15	8.59118891542
S3_|_A_MINNESOTA_39_2014	16	7.87454571817
S1_|_A_MINNESOTA_03_2015	17	7.87454571817
S3_|_A_COLORADO_04_2015	18	7.87454571817
S3_|_A_WISCONSIN_75_2014	19	7.87454571817
S1_|_A_TENNESSEE_10_2015	20	7.87454571817
S3_|_A_SOUTH_DAKOTA_22_2015	21	7.87454571817
S3_|_A_IOWA_22_2014	22	7.87454571817
S1_|_A_MICHIGAN_03_2015	23	7.87454571817
S1_|_A_WISCONSIN_68_2014	24	7.87454571817
S3_|_A_IDAHO_13_2015	25	7.87454571817
S1_|_A_SOUTH_DAKOTA_01_2015	26	7.87454571817
S3_|_A_NEW_MEXICO_08_2015	27	7.87454571817
S3_|_A_WISCONSIN_74_2014	28	7.87454571817
S3_|_A_SOUTH_DAKOTA_30_2015	29	7.87454571817
S1_|_A_SOUTH_DAKOTA_05_2015	30	7.87454571817
S3_|_A_NORTH_CAROLINA_12_2015	31	7.87454571817
S3_|_A_IOWA_08_2015	32	7.87454571817
S2_|_A_MISSOURI_14_2014	33	7.87454571817
S3_|_A_MINNESOTA_37_2014	34	7.87454571817
S3_|_A_WISCONSIN_10_2015	35	7.87454571817
S3_|_A_PENNSYLVANIA_40_2014	36	7.87454571817
S3_|_A_WISCONSIN_04_2015	37	7.87454571817
S1_|_A_WASHINGTON_01_2015	38	7.87454571817
S1_|_A_WYOMING_01_2015	39	7.87454571817
S3_|_A_MASSACHUSETTS_06_2015	40	7.87454571817
S3_|_A_TENNESSEE_17_2014	41	7.87454571817
S3_|_A_WEST_VIRGINIA_05_2015	42	7.87454571817
S1_|_A_WISCONSIN_60_2014	43	7.87454571817
S3_|_A_DELAWARE_04_2015	44	7.87454571817
S3_|_A_WISCONSIN_31_2015	45	7.87454571817
S1_|_A_TEXAS_69_2014	46	4.71369443806
S3_|_A_CALIFORNIA_39_2014	47	4.71369443806
S3_|_A_NEW_YORK_18_2015	48	4.71369443806
S3_|_A_MAINE_15_2015	49	4.71369443806
S3_|_A_TEXAS_105_2014	50	4.71369443806
S3_|_A_ARKANSAS_15_2014	51	4.71369443806
S3_|_A_TEXAS_89_2014	52	4.71369443806
S1_|_A_MAINE_16_2015	53	4.71369443806
S3_|_A_TEXAS_33_2015	54	4.71369443806
S3_|_A_NEW_MEXICO_18_2015	55	4.71369443806
S3_|_A_TEXAS_14_2015	56	4.71369443806
S1_|_A_TEXAS_68_2014	57	4.71369443806
S2_|_A_TEXAS_55_2014	58	4.71369443806
S3_|_A_MISSISSIPPI_08_2015	59	4.71369443806
S3_|_A_TEXAS_20_2015	60	4.71369443806
S1_|_A_LOUISIANA_39_2014	61	4.71369443806
S3_|_A_CALIFORNIA_24_2015	62	4.50844752197
S3_|_A_MASSACHUSETTS_23_2014	63	4.50844752197
S3_|_A_PENNSYLVANIA_11_2015	64	4.50844752197
S3_|_A_HAWAII_05_2015	65	4.50844752197
S3_|_A_DELAWARE_11_2015	66	4.50844752197
S3_|_A_DELAWARE_21_2015	67	4.50844752197
S1_|_A_NEW_HAMPSHIRE_23_2014	68	4.50844752197
S3_|_A_WASHINGTON_08_2015	69	4.50844752197
S3_|_A_MASSACHUSETTS_09_2015	70	4.50844752197
S1_|_A_PENNSYLVANIA_52_2014	71	4.50844752197
S3_|_A_NEVADA_14_2015	72	4.15399935267
S1_|_A_TENNESSEE_09_2015	73	4.15399935267
S2_|_A_FLORIDA_41_2014	74	4.15399935267
S2_|_A_FLORIDA_43_2014	75	4.15399935267
S1_|_A_TENNESSEE_20_2014	76	4.15399935267
S3_|_A_NEW_JERSEY_08_2015	77	4.15399935267
S1_|_A_WASHINGTON_11_2015	78	4.15399935267
S1_|_A_NEBRASKA_14_2014	79	4.15399935267
S1_|_A_KANSAS_11_2014	80	4.15399935267
S2_|_A_COLORADO_36_2014	81	4.15399935267
S3_|_A_COLORADO_28_2014	82	4.15399935267
S1_|_A_NEBRASKA_15_2014	83	4.15399935267
S2_|_A_WISCONSIN_69_2015	84	3.94889717174
S1_|_A_ARIZONA_19_2015	85	3.94889717174
S3_|_A_NEW_JERSEY_03_2015	86	3.94889717174
S1_|_A_MISSISSIPPI_05_2015	87	3.83935403672
S3_|_A_ILLINOIS_02_2015	88	3.83935403672
S3_|_A_HAWAII_62_2014	89	3.83935403672
S1_|_A_HAWAII_40_2014	90	3.83935403672
S3_|_A_MINNESOTA_21_2014	91	3.83935403672
S1_|_A_NORTH_CAROLINA_24_2014	92	3.83935403672
S2_|_A_MISSOURI_16_2014	93	3.83935403672
S3_|_A_WASHINGTON_51_2014	94	3.83935403672
S3_|_A_HAWAII_47_2014	95	3.66657194071
S1_|_A_MISSOURI_03_2015	96	3.18947734946
S3_|_A_KANSAS_03_2015	97	3.18947734946
S1_|_A_NEBRASKA_06_2015	98	3.18947734946
S1_|_A_MASSACHUSETTS_18_2014	99	3.18947734946
S3_|_A_MONTANA_35_2014	100	3.18947734946
