#name	rank	LBI
S1_|_A_WASHINGTON_01_2015	1	5.81150022369
S3_|_A_NEW_MEXICO_08_2015	2	5.81150022369
S1_|_A_SOUTH_DAKOTA_05_2015	3	5.81150022369
S3_|_A_WISCONSIN_31_2015	4	5.81150022369
S3_|_A_IDAHO_13_2015	5	5.81150022369
S3_|_A_COLORADO_04_2015	6	5.81150022369
S3_|_A_WEST_VIRGINIA_05_2015	7	5.81150022369
S3_|_A_SOUTH_DAKOTA_22_2015	8	5.81150022369
S3_|_A_DELAWARE_04_2015	9	5.81150022369
S1_|_A_SOUTH_DAKOTA_01_2015	10	5.81150022369
S1_|_A_MINNESOTA_03_2015	11	5.81150022369
S3_|_A_SOUTH_DAKOTA_30_2015	12	5.81150022369
S3_|_A_NORTH_CAROLINA_12_2015	13	5.81150022369
S1_|_A_TENNESSEE_10_2015	14	5.81150022369
S1_|_A_WYOMING_01_2015	15	5.81150022369
S3_|_A_MASSACHUSETTS_06_2015	16	5.81150022369
S1_|_A_MICHIGAN_03_2015	17	5.81150022369
S3_|_A_IOWA_08_2015	18	5.81150022369
S3_|_A_WISCONSIN_10_2015	19	5.81150022369
S3_|_A_WISCONSIN_04_2015	20	5.81150022369
S3_|_A_TEXAS_56_2015	21	5.03383067941
S3_|_A_SOUTH_DAKOTA_25_2015	22	5.03383067941
S3_|_A_OREGON_02_2015	23	5.03383067941
S1_|_A_NEW_JERSEY_05_2015	24	5.03383067941
S1_|_A_MAINE_16_2015	25	4.30204778157
S3_|_A_TEXAS_33_2015	26	4.30204778157
S3_|_A_TEXAS_14_2015	27	4.30204778157
S3_|_A_TEXAS_20_2015	28	4.30204778157
S3_|_A_NEW_MEXICO_18_2015	29	4.30204778157
S3_|_A_MISSISSIPPI_08_2015	30	4.30204778157
S3_|_A_NEW_YORK_18_2015	31	4.30204778157
S3_|_A_MAINE_15_2015	32	4.30204778157
S3_|_A_WASHINGTON_08_2015	33	4.00777539015
S3_|_A_MASSACHUSETTS_09_2015	34	4.00777539015
S3_|_A_DELAWARE_21_2015	35	4.00777539015
S3_|_A_CALIFORNIA_24_2015	36	4.00777539015
S3_|_A_DELAWARE_11_2015	37	4.00777539015
S3_|_A_HAWAII_05_2015	38	4.00777539015
S3_|_A_PENNSYLVANIA_11_2015	39	4.00777539015
S3_|_A_WASHINGTON_31_2015	40	3.17530514813
S1_|_A_MISSOURI_03_2015	41	3.17530514813
S3_|_A_NEBRASKA_01_2015	42	3.17530514813
S3_|_A_MISSOURI_07_2015	43	3.17530514813
S3_|_A_KANSAS_03_2015	44	3.17530514813
S3_|_A_MICHIGAN_21_2015	45	3.17530514813
S3_|_A_KANSAS_06_2015	46	3.17530514813
S1_|_A_MONTANA_01_2015	47	3.17530514813
S3_|_A_CALIFORNIA_11_2015	48	3.17530514813
S1_|_A_NEW_YORK_19_2015	49	3.17530514813
S1_|_A_NEBRASKA_06_2015	50	3.17530514813
S3_|_A_OREGON_07_2015	51	3.17530514813
S1_|_A_WISCONSIN_36_2015	52	3.17530514813
S1_|_A_NEW_YORK_09_2015	53	3.17530514813
S3_|_A_NEW_JERSEY_03_2015	54	2.55897929398
S1_|_A_ARIZONA_19_2015	55	2.55897929398
S2_|_A_WISCONSIN_69_2015	56	2.55897929398
S3_|_A_NEVADA_24_2015	57	2.33330014389
S3_|_A_OKLAHOMA_16_2015	58	2.33330014389
S3_|_A_OKLAHOMA_06_2015	59	2.33330014389
S3_|_A_WASHINGTON_14_2015	60	2.33330014389
S3_|_A_NEW_JERSEY_08_2015	61	2.29020372637
S3_|_A_NEVADA_14_2015	62	2.29020372637
S1_|_A_WASHINGTON_11_2015	63	2.29020372637
S1_|_A_TENNESSEE_09_2015	64	2.29020372637
S1_|_A_MISSISSIPPI_05_2015	65	2.17135037852
S3_|_A_ILLINOIS_02_2015	66	2.17135037852
S1_|_A_FLORIDA_03_2015	67	1.8383717818
S1_|_A_NEW_YORK_20_2015	68	1.8383717818
S1_|_A_MISSISSIPPI_06_2015	69	1.8383717818
S1_|_A_UTAH_01_2015	70	1.8383717818
S1_|_A_MASSACHUSETTS_01_2015	71	1.8383717818
S1_|_A_ALABAMA_01_2015	72	1.8383717818
S3_|_A_DELAWARE_35_2015	73	1.62128982694
S3_|_A_NEW_JERSEY_48_2015	74	1.62128982694
S3_|_A_HAWAII_27_2015	75	1.61730966383
S3_|_A_HAWAII_28_2015	76	1.61730966383
S1_|_A_WASHINGTON_45_2015	77	1.52556711037
S2_|_A_NEW_JERSEY_12_2015	78	1.44084114616
S2_|_A_FLORIDA_11_2015	79	1.44084114616
S3_|_A_DELAWARE_16_2015	80	1.43087061648
S3_|_A_MICHIGAN_01_2015	81	1.41166802762
S1_|_A_RHODE_ISLAND_10_2015	82	1.4031640933
S1_|_A_RHODE_ISLAND_03_2015	83	1.4031640933
S1_|_A_RHODE_ISLAND_04_2015	84	1.4031640933
S3_|_A_RHODE_ISLAND_19_2015	85	1.4031640933
S1_|_A_ARKANSAS_01_2015	86	1.38053362988
S1_|_A_TEXAS_22_2015	87	1.36098517359
S3_|_A_WISCONSIN_23_2015	88	1.35204261534
S3_|_A_WISCONSIN_15_2015	89	1.35194420634
S1_|_A_NEW_HAMPSHIRE_04_2015	90	1.35179184676
S1_|_A_MINNESOTA_02_2015	91	1.3517886728
S1_|_A_ALABAMA_02_2015	92	1.35177597706
S2_|_A_FLORIDA_10_2015	93	1.35174423828
S2_|_A_HAWAII_37_2015	94	1.35168711057
S3_|_A_IDAHO_17_2015	95	1.35167441588
S2_|_A_IOWA_14_2015	96	1.35164267975
S1_|_A_WISCONSIN_02_2015	97	1.32925401211
S3_|_A_WISCONSIN_27_2015	98	1.32925401211
S1_|_A_WISCONSIN_13_2015	99	1.32925401211
S1_|_A_WISCONSIN_09_2015	100	1.32925401211
S3_|_A_HAWAII_19_2015	101	1.32330242358
S3_|_A_HAWAII_22_2015	102	1.32330242358
S1_|_A_ARIZONA_09_2015	103	1.27843612002
S2_|_A_NEW_YORK_55_2015	104	1.27843612002
S2_|_A_OREGON_17_2015	105	1.27843612002
S2_|_A_ALASKA_248_2015	106	1.27843612002
S1_|_A_ALASKA_140_2015	107	1.27843612002
S1_|_A_ALASKA_79_2015	108	1.27843612002
S1_|_A_ALASKA_86_2015	109	1.27843612002
S2_|_A_WISCONSIN_80_2015	110	1.27843612002
S1_|_A_ALASKA_93_2015	111	1.27843612002
S2_|_A_ALASKA_151_2015	112	1.27843612002
S2_|_A_ALASKA_225_2015	113	1.27843612002
S2_|_A_FLORIDA_52_2015	114	1.27843612002
S1_|_A_ALASKA_83_2015	115	1.27843612002
S1_|_A_ALASKA_49_2015	116	1.27843612002
S2_|_A_ALASKA_40_2015	117	1.27843612002
S1_|_A_IOWA_19_2015	118	1.27843612002
S2_|_A_ALASKA_14_2015	119	1.27843612002
S2_|_A_WISCONSIN_81_2015	120	1.27843612002
S1_|_A_ALASKA_21_2015	121	1.27843612002
S2_|_A_ALASKA_45_2015	122	1.27843612002
