#name	rank	LBI
PMK1_|_A_COLORADO_4242_2014	1	5.2536626575
S1_|_A_MICHIGAN_28_2014	2	5.2536626575
ORIGINAL_|_A_NORTH_CAROLINA_34_2014	3	5.2536626575
ORIGINAL_|_A_OREGON_08_2014	4	5.2536626575
S1_|_A_ILLINOIS_05_2014	5	5.2536626575
S3_|_A_WISCONSIN_31_2015	6	4.36692219219
PMK1_|_A_WASHINGTON_4590_2015	7	4.36692219219
PMK1_|_A_WASHINGTON_4495_2015	8	4.36692219219
S3_|_A_IDAHO_13_2015	9	4.36692219219
S3_|_A_COLORADO_04_2015	10	4.36692219219
S3_|_A_NORTH_CAROLINA_12_2015	11	4.36692219219
ORIGINAL_|_A_PENNSYLVANIA_43_2014	12	4.36692219219
MX_S2_|_A_KENTUCKY_03_2015	13	4.36692219219
M1_|_A_MICHIGAN_15_2014	14	4.36692219219
S1_|_A_WISCONSIN_68_2014	15	4.36692219219
PMK1_|_A_GEORGIA_4259_2014	16	4.36692219219
PMK1_|_A_SOUTH_CAROLINA_4338_2014	17	4.36692219219
S3_|_A_MINNESOTA_39_2014	18	4.36692219219
S3_|_A_MINNESOTA_37_2014	19	4.36692219219
C2_|_A_CALIFORNIA_14_2014	20	3.44735699511
X1_C2_|_A_ALBERTA_RV1499_2014	21	3.44735699511
ORIGINAL_|_A_COLORADO_16_2014	22	2.99936712906
PMK1_|_A_CALIFORNIA_4506_2015	23	2.99936712906
PMK1_|_A_NEBRASKA_4296_2014	24	2.99936712906
PMK1_|_A_COLORADO_4241_2014	25	2.99936712906
PMK1_|_A_NEBRASKA_4671_2015	26	2.99936712906
S1_|_A_WASHINGTON_11_2015	27	2.99936712906
X1_S1_|_A_TEXAS_96_2014	28	2.99936712906
PMK1_|_A_MISSISSIPPI_4535_2015	29	2.99936712906
ORIGINAL_|_A_ARIZONA_16_2015	30	2.77083346083
_|_A_BOSTON_YGA_02010_2012	31	2.73276943376
PMK1_|_A_NEW_YORK_3094_2012	32	2.73276943376
_|_A_CONNECTICUT_FLU124_2013	33	2.73276943376
P0_|_A_BOSTON_YGA_01073_2012	34	2.73276943376
ORIGINAL_|_A_FLORIDA_24_2014	35	2.66647627719
M1_|_A_MARYLAND_20_2014	36	2.66647627719
C1_|_A_RHODE_ISLAND_08_2014	37	2.66647627719
PMK1_|_A_MASSACHUSETTS_3791_2014	38	2.66647627719
C2_|_A_CONNECTICUT_13_2014	39	2.66647627719
S1_|_A_WISCONSIN_14_2014	40	2.66647627719
_|_A_WISCONSIN_V130075_2012	41	2.63461353748
C2_|_A_TEXAS_82_2012	42	2.63461353748
C2_|_A_WISCONSIN_54_2013	43	2.63461353748
C2_|_A_NEW_YORK_60_2012	44	2.63461353748
ORIGINAL_|_A_ALASKA_49_2014	45	2.51325824792
